Anio,NroMes,ubigeo,Departamento,Provincia,Distrito,Sexo,Etapa,Diagnostico,Atendidos,Atenciones
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,ANSIEDAD,0,2
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,40 - 59,TRASTORNO DEPRESIVO,1,6
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,80  +,TRASTORNO DEPRESIVO,0,1
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30 - 39,TRASTORNO DEPRESIVO,0,1
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,2
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,10,18
2017,8,140103,LAMBAYEQUE,CHICLAYO,ETEN,F,12 - 14,ANSIEDAD,1,1
2017,8,140103,LAMBAYEQUE,CHICLAYO,ETEN,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,2
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,ANSIEDAD,2,6
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,4
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,TRASTORNO DEPRESIVO,3,7
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18 - 24,ANSIEDAD,7,8
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,4,7
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,40 - 59,TRASTORNO DEPRESIVO,4,11
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,30 - 39,TRASTORNO DEPRESIVO,1,1
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,5 - 9,TRASTORNO DEPRESIVO,0,1
2017,8,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,15 - 17,TRASTORNO DEPRESIVO,0,1
2017,8,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,18 - 24,TRASTORNO DEPRESIVO,0,1
2017,8,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,80  +,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,8,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,60 - 79,TRASTORNO DEPRESIVO,2,3
2017,8,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,F,30 - 39,ANSIEDAD,1,1
2017,8,140115,LAMBAYEQUE,CHICLAYO,SA�A,M,30 - 39,ANSIEDAD,0,1
2017,8,140118,LAMBAYEQUE,CHICLAYO,POMALCA,F,25 - 29,TRASTORNO DEPRESIVO,0,1
2017,8,140118,LAMBAYEQUE,CHICLAYO,POMALCA,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,8,140118,LAMBAYEQUE,CHICLAYO,POMALCA,M,18 - 24,ANSIEDAD,1,4
2017,8,140118,LAMBAYEQUE,CHICLAYO,POMALCA,M,30 - 39,TRASTORNO DEPRESIVO,0,1
2017,8,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,15 - 17,TRASTORNO DEPRESIVO,1,2
2017,8,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,40 - 59,ANSIEDAD,2,2
2017,8,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,3
2017,8,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,18 - 24,ANSIEDAD,0,1
2017,8,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,25 - 29,TRASTORNO DEPRESIVO,0,2
2017,8,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,30 - 39,TRASTORNO DEPRESIVO,0,9
2017,8,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,8,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,80  +,TRASTORNO DEPRESIVO,1,1
2017,8,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,8,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,3
2017,8,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,6
2017,8,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,M,18 - 24,ANSIEDAD,0,1
2017,8,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,M,80  +,TRASTORNO DEPRESIVO,0,1
2017,8,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,8,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,40 - 59,TRASTORNO DEPRESIVO,0,1
2017,8,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,8,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,3
2017,8,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,18 - 24,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,8,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,8,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,25 - 29,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,8,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,30 - 39,ANSIEDAD,0,2
2017,8,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,8,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,1,1
2017,8,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,10
2017,8,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,30 - 39,ANSIEDAD,4,10
2017,8,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,40 - 59,ANSIEDAD,2,4
2017,8,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,18 - 24,TRASTORNO DEPRESIVO,1,8
2017,8,140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,8,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,F,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,8,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,8,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,M,10 - 11,ANSIEDAD,1,1
2017,8,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,10
2017,8,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,8,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,15 - 17,ANSIEDAD,1,1
2017,8,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,18 - 24,TRASTORNO DEPRESIVO,1,5
2017,8,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,30 - 39,INTENTO DE SUICIDIO,0,1
2017,8,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,8,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,M,60 - 79,TRASTORNO DEPRESIVO,1,1
2017,8,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,8,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,40 - 59,ANSIEDAD,1,1
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,7,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,15 - 17,TRASTORNO DEPRESIVO,1,4
2017,7,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,4
2017,7,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,5 - 9,TRASTORNO DEPRESIVO,0,1
2017,7,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,25 - 29,ANSIEDAD,0,3
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,9
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,40 - 59,ANSIEDAD,2,2
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,40 - 59,ANSIEDAD,1,6
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,30 - 39,TRASTORNO CONSUMO DE ALCOHOL,1,2
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,4
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,F,25 - 29,ANSIEDAD,3,8
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,M,30 - 39,ANSIEDAD,0,1
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,M,40 - 59,ANSIEDAD,0,1
2017,7,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,2
2017,7,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,80  +,TRASTORNO DEPRESIVO,2,2
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,4
2017,7,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,M,15 - 17,TRASTORNO CONSUMO DE ALCOHOL,1,3
2017,7,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,M,80  +,TRASTORNO DEPRESIVO,1,1
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,30 - 39,ANSIEDAD,1,4
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,40 - 59,ANSIEDAD,0,2
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,60 - 79,ANSIEDAD,0,1
2017,7,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,30 - 39,ANSIEDAD,0,1
2017,7,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,40 - 59,ANSIEDAD,0,1
2017,9,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,9,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,9,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,9,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,5 - 9,ANSIEDAD,0,1
2017,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,TRASTORNO DEPRESIVO,1,8
2017,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,80  +,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,15 - 17,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,25 - 29,TRASTORNO DEPRESIVO,0,2
2017,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,40 - 59,ANSIEDAD,1,4
2017,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,60 - 79,TRASTORNO DEPRESIVO,2,6
2017,7,140103,LAMBAYEQUE,CHICLAYO,ETEN,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,3
2017,7,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,ANSIEDAD,4,9
2017,7,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),3,5
2017,7,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,TRASTORNO DEPRESIVO,0,2
2017,7,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,4
2017,7,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,1,1
2017,7,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,60 - 79,TRASTORNO DEPRESIVO,0,1
2017,7,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,TRASTORNO DEPRESIVO,0,1
2017,7,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,30 - 39,TRASTORNO CONSUMO DE ALCOHOL,0,6
2017,7,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,7,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,M,12 - 14,ANSIEDAD,0,1
2017,7,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,M,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,7,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,12 - 14,TRASTORNO DEPRESIVO,0,2
2017,7,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,18 - 24,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,7,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,40 - 59,TRASTORNO DEPRESIVO,5,5
2017,7,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,F,12 - 14,TRASTORNO DEPRESIVO,1,6
2017,7,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,M,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,3
2017,7,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,M,30 - 39,TRASTORNO DEPRESIVO,0,2
2017,7,140113,LAMBAYEQUE,CHICLAYO,REQUE,F,80  +,ANSIEDAD,0,1
2017,7,140113,LAMBAYEQUE,CHICLAYO,REQUE,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,18 - 24,TRASTORNO CONSUMO DE ALCOHOL,1,2
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,15 - 17,ANSIEDAD,1,1
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,15 - 17,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,60 - 79,TRASTORNO DEPRESIVO,1,1
2017,7,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,7,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,4
2017,7,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,7
2017,7,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140204,LAMBAYEQUE,FERRE�AFE,MANUEL ANTONIO MESONES MURO,F,40 - 59,ANSIEDAD,0,1
2017,7,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,30 - 39,ANSIEDAD,0,1
2017,7,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,40 - 59,ANSIEDAD,2,3
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),3,4
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,60 - 79,TRASTORNO DEPRESIVO,0,1
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,30 - 39,TRASTORNO CONSUMO DE ALCOHOL,1,7
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,1,9
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,18 - 24,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,25 - 29,ANSIEDAD,5,11
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,2,3
2017,7,140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,F,15 - 17,ANSIEDAD,1,2
2017,7,140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,2
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,F,18 - 24,ANSIEDAD,5,13
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,F,30 - 39,TRASTORNO DEPRESIVO,1,1
2017,7,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,2
2017,7,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,30 - 39,ANSIEDAD,0,1
2017,7,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,40 - 59,ANSIEDAD,0,1
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,15 - 17,ANSIEDAD,1,1
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,18 - 24,ANSIEDAD,4,5
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,25 - 29,ANSIEDAD,1,2
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,30 - 39,TRASTORNO DEPRESIVO,1,7
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,3
2017,7,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,15 - 17,TRASTORNO DEPRESIVO,0,1
2017,7,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,30 - 39,ANSIEDAD,1,2
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,25 - 29,ANSIEDAD,1,2
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,10
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,60 - 79,ANSIEDAD,1,1
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,7,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,60 - 79,ANSIEDAD,0,1
2017,9,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,TRASTORNO DEPRESIVO,0,1
2017,9,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,40 - 59,ANSIEDAD,0,2
2017,9,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,60 - 79,TRASTORNO DEPRESIVO,0,1
2017,9,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,TRASTORNO DEPRESIVO,0,1
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,8
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,8,15
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,15 - 17,ANSIEDAD,0,1
2017,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,0,2
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,3
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,TRASTORNO DEPRESIVO,2,3
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,30 - 39,ANSIEDAD,6,11
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,7
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,ANSIEDAD,2,5
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,4
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,80  +,TRASTORNO DEPRESIVO,0,1
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,4
2017,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,25 - 29,TRASTORNO DEPRESIVO,2,6
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,30 - 39,ANSIEDAD,2,7
2017,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,4
